# mood_lag1,circumplex.arousal_lag1,circumplex.valence_lag1,activity_lag1,screen_lag1,call_lag1,sms_lag1,pca_var_0_lag1,pca_var_1_lag1,pca_var_2_lag1,pca_var_3_lag1,pca_var_4_lag1
6.500000000000000000e+00,-2.500000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,2.430460002422333048e+02,5.000000000000000000e+00,1.000000000000000000e+00,1.158668245338767520e+03,-2.721256355091349178e+03,4.006472510967088283e+02,-1.828597815858992703e+02,-3.420511405524964488e+01
6.750000000000000000e+00,7.500000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.650170001983642578e+02,8.000000000000000000e+00,0.000000000000000000e+00,1.385875404515700211e+03,-2.636350608448348794e+03,4.035787422294539510e+02,-2.023203231631298706e+02,-3.818571025366083660e+01
6.166666666666666963e+00,-6.666666666666666297e-01,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.427442130967151115e+03,-2.752722802298284023e+03,3.746444985182457685e+02,-1.712492878140060668e+02,-3.742196644494222113e+01
6.400000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.949999332427979626e-01,8.000000000000000000e+00,0.000000000000000000e+00,1.420814281422386557e+03,-2.752916838288159397e+03,3.750370845006137870e+02,-1.713900657351737493e+02,-3.738208478914469168e+01
7.200000000000000178e+00,4.000000000000000222e-01,1.199999999999999956e+00,1.306108597285067896e+00,3.214628999948502496e+03,7.000000000000000000e+00,0.000000000000000000e+00,6.383456383104903864e+01,-1.104041976354362987e+03,8.318563221763457705e+02,-6.268810449654627064e+02,1.731613975689309637e+00
7.400000000000000355e+00,2.000000000000000111e-01,1.199999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.427442130967151115e+03,-2.752722802298284023e+03,3.746444985182457685e+02,-1.712492878140060668e+02,-3.742196644494222113e+01
7.000000000000000000e+00,5.999999999999999778e-01,1.000000000000000000e+00,1.190476190476189994e-01,1.306616999626159895e+03,5.000000000000000000e+00,7.000000000000000000e+00,9.608700606739604382e+02,-1.965167669881353504e+03,5.826534808651325648e+02,-3.868517842197459231e+02,-4.152260475800914463e+01
7.000000000000000000e+00,2.000000000000000111e-01,8.000000000000000444e-01,6.230158730158728009e-01,8.201199998855588547e+02,5.000000000000000000e+00,0.000000000000000000e+00,4.677670563506188728e+02,-2.595658415240678551e+03,4.730773170169042032e+02,-2.388818870691792995e+02,-3.008178580659094692e+01
7.000000000000000000e+00,-4.000000000000000222e-01,1.000000000000000000e+00,4.974143503555268353e-01,3.585930004119873047e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.171499463461742607e+03,-2.683298152775329072e+03,4.072783988600493785e+02,-1.958930456099164417e+02,-3.629594845579389784e+01
7.000000000000000000e+00,2.000000000000000111e-01,1.000000000000000000e+00,4.347826086956523284e-01,5.624420001506808831e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.392762736503812903e+03,-2.259064091288861164e+03,4.881335146097966344e+02,-2.987356867844100066e+02,-4.136489166762121528e+01
7.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,3.265949997901914230e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.168980996128791503e+03,-2.723528556769001170e+03,3.968911677117001773e+02,-1.863865440678634400e+02,-1.467655444925043007e+01
7.000000000000000000e+00,8.000000000000000444e-01,1.000000000000000000e+00,1.724137931034479959e-02,1.444801000356673967e+03,1.000000000000000000e+00,0.000000000000000000e+00,8.654475817399943480e+02,-1.927400595982038794e+03,5.974367966283494980e+02,-3.992915532436105650e+02,-4.129813773477420824e+01
7.200000000000000178e+00,1.399999999999999911e+00,8.000000000000000444e-01,1.361111111111111827e+00,4.948672999382019043e+03,7.000000000000000000e+00,3.000000000000000000e+00,5.530241827404163359e+02,8.775868093259668967e+02,1.251466802541901416e+03,-1.117958808800173301e+03,-5.940476706438570886e+01
7.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.620001316070560526e-01,1.200000000000000000e+01,0.000000000000000000e+00,1.377755205903087017e+03,-2.754177429719072279e+03,3.775875934324218406e+02,-1.723046560707068977e+02,-3.712298608492361751e+01
7.200000000000000178e+00,1.199999999999999956e+00,1.000000000000000000e+00,2.103174603174601809e-01,1.583144999980925832e+03,8.000000000000000000e+00,0.000000000000000000e+00,8.218480787890849797e+02,-1.786967732356645001e+03,6.317884167517563583e+02,-4.363950063038451503e+02,-4.232371471863704926e+01
