# mood_lag1,circumplex.arousal_lag1,circumplex.valence_lag1,activity_lag1,screen_lag1,call_lag1,sms_lag1,pca_var_0_lag1,pca_var_1_lag1,pca_var_2_lag1,pca_var_3_lag1,pca_var_4_lag1
6.666666666666666963e+00,0.000000000000000000e+00,6.666666666666666297e-01,5.635608420117743655e+00,1.332202599930763063e+04,1.000000000000000000e+00,0.000000000000000000e+00,-8.559013792597890813e+01,-1.663265183126595730e+03,4.288383977615192748e+02,-2.945829701915602072e+02,-5.095265343140327019e+01
6.599999999999999645e+00,5.999999999999999778e-01,1.000000000000000000e+00,4.588538102109530392e+00,1.337379299974441528e+04,3.000000000000000000e+00,0.000000000000000000e+00,9.075831238325511094e+02,-1.877216932336035370e+03,5.328299742369449632e+02,-2.698241080314328428e+02,-4.177187478731364934e+01
6.799999999999999822e+00,4.000000000000000222e-01,4.000000000000000222e-01,3.211297211242863714e+00,2.560058000326154342e+03,2.000000000000000000e+00,0.000000000000000000e+00,8.139859366038115240e+02,-2.553083245824295318e+03,2.459400596567458592e+02,-3.830930138560396614e+01,-4.463120145866476207e+01
7.400000000000000355e+00,8.000000000000000444e-01,5.999999999999999778e-01,5.836856609541774432e+00,5.775230000257488427e+03,5.000000000000000000e+00,0.000000000000000000e+00,-5.473165096656919815e+01,-2.062817144341092444e+03,6.126839089584890417e+02,-1.755970774613577987e+02,3.018703466848270409e+02
6.599999999999999645e+00,0.000000000000000000e+00,2.000000000000000111e-01,3.516740283982865645e+00,7.647479999542232690e+03,1.000000000000000000e+00,1.000000000000000000e+00,-5.049980707657427956e+02,-1.973133209011150711e+03,6.647237347266485585e+02,-2.742768522904506199e+02,-2.998654374231556829e+01
6.599999999999999645e+00,2.000000000000000111e-01,2.000000000000000111e-01,3.527290341111800842e+00,5.538424000501636328e+03,1.000000000000000000e+00,2.000000000000000000e+00,5.362276726311599759e+02,-1.965536381839917794e+03,5.502822108974404500e+02,-3.476427485213579871e+02,-4.152917035389471323e+01
7.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,3.148124201234284936e+00,3.232706998825073697e+03,1.000000000000000000e+00,0.000000000000000000e+00,-2.404918788959917464e+01,-1.762503308341271804e+03,3.857421023377642655e+02,-1.375508907350281333e+02,-2.222491090132440306e+01
7.000000000000000000e+00,2.000000000000000111e-01,5.999999999999999778e-01,5.052188697318008792e+00,3.999752999305725552e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.647939741024463274e+02,-4.710971484537516858e+02,7.432402711479339814e+02,-5.262186192336774866e+02,-4.487348570304761353e+01
7.200000000000000178e+00,4.000000000000000222e-01,5.999999999999999778e-01,4.630728158299339370e+00,1.337715099859237125e+04,2.000000000000000000e+00,3.000000000000000000e+00,-8.610414679540421048e+02,1.611811264987575441e+03,1.195063258072058261e+03,-1.165515936467241772e+03,-5.468642230265762016e+00
7.799999999999999822e+00,5.999999999999999778e-01,1.199999999999999956e+00,6.538721801569280068e+00,1.375238699889182681e+04,1.000000000000000000e+01,2.000000000000000000e+00,-5.111026361711993559e+03,2.354481760399190080e+03,1.615111252223447082e+03,-1.475264019076590102e+03,1.297153708409148578e+02
7.000000000000000000e+00,5.999999999999999778e-01,8.000000000000000444e-01,4.641412377944635459e+00,8.203078999996190760e+03,5.000000000000000000e+00,0.000000000000000000e+00,7.184880250819534240e+02,-1.337434564690949628e+03,7.168957432325413492e+02,-5.531598735982222479e+02,-2.473914771239553900e+01
6.799999999999999822e+00,-5.999999999999999778e-01,1.000000000000000000e+00,7.864665628535566277e+00,8.277773000240325928e+03,5.000000000000000000e+00,1.000000000000000000e+00,-1.620803809030715854e+02,-2.318292267196015473e+03,5.600942711015435407e+02,1.558066905486829512e+02,-7.541807304753107566e+00
6.200000000000000178e+00,-8.000000000000000444e-01,0.000000000000000000e+00,2.684870321249632319e+00,7.150954999208451227e+03,0.000000000000000000e+00,2.000000000000000000e+00,-2.566367351242242307e+02,-1.016604098010481266e+03,3.703696185175379014e+02,-4.141074687137781893e+02,-5.465007682098511310e+01
7.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,3.904908458035980079e+00,2.314084999322891690e+03,1.000000000000000000e+00,0.000000000000000000e+00,8.194892987191900602e+02,-1.680603178872477201e+03,6.564402698398702114e+02,-4.325764637045963923e+02,-4.274938828154817116e+01
6.750000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,3.608568790953043948e+00,4.659931999921798706e+03,3.000000000000000000e+00,0.000000000000000000e+00,-3.672563475619276687e+02,-7.042829443771780689e+02,9.071187789132301305e+02,-6.396798713000990801e+02,4.011235488555360007e+01
7.000000000000000000e+00,5.999999999999999778e-01,1.000000000000000000e+00,4.218991494339529247e+00,3.586985999107361295e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.807271959536670920e+02,-7.790335447275417664e+02,8.101265555691810505e+02,-4.107051283065329130e+02,-2.923186101987434071e+01
6.799999999999999822e+00,2.000000000000000111e-01,8.000000000000000444e-01,2.013888888888888395e+00,1.060400599932670957e+04,4.000000000000000000e+00,0.000000000000000000e+00,-1.818842055610386160e+04,3.229787561745318385e+02,2.192491103441561336e+03,5.233782445237856109e+02,8.723931343676576944e+01
7.799999999999999822e+00,8.000000000000000444e-01,1.199999999999999956e+00,1.064108606229955534e+01,2.350144000530242465e+03,4.000000000000000000e+00,0.000000000000000000e+00,3.780652422189715480e+02,-1.414589931480061068e+03,7.375540401810463891e+02,-5.180464171163915807e+02,-4.250305354294067683e+01
8.000000000000000000e+00,1.199999999999999956e+00,1.600000000000000089e+00,9.663506397253861735e+00,5.678742000579835803e+03,0.000000000000000000e+00,0.000000000000000000e+00,-6.204490886221497021e+02,4.457511280829415057e+01,9.850686143490688664e+02,-8.120415693535678656e+02,3.415791010734223221e+01
6.400000000000000355e+00,2.000000000000000111e-01,4.000000000000000222e-01,2.950615454364366119e+00,8.969245000600814819e+03,1.000000000000000000e+00,2.000000000000000000e+00,-3.218850198806648677e+03,-1.496374353848377154e+02,1.085661480574417510e+03,-1.182042079810738642e+02,2.446941615270091859e+02
7.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.290387607420405036e+00,9.638796999454501929e+03,0.000000000000000000e+00,4.000000000000000000e+00,1.923354431579522839e+02,-4.057076352299050086e+02,6.469636547459570011e+02,-4.821993667784685158e+02,-5.555259364225948104e+01
7.000000000000000000e+00,8.000000000000000444e-01,1.000000000000000000e+00,3.391666666666667496e+00,6.571559000730513617e+03,1.000000000000000000e+00,0.000000000000000000e+00,-8.506689856490284001e+02,1.864513890754980991e+02,1.116268660130614307e+03,-9.373644934872847898e+02,4.054686259785892730e+02
6.500000000000000000e+00,2.500000000000000000e-01,7.500000000000000000e-01,3.399999999999999911e+00,5.700513000249862671e+03,1.000000000000000000e+00,0.000000000000000000e+00,-4.971242253916686593e+01,2.824215320555296671e+02,1.135157684120008298e+03,-8.230015326821373947e+02,-4.999120852573076235e+01
7.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.472311827956987784e+00,7.996895000219344183e+03,1.100000000000000000e+01,0.000000000000000000e+00,-3.285562959207525637e+03,3.444058380083044995e+02,1.330546418073025961e+03,-4.428613531700351018e+02,-2.399422817037229194e+01
7.000000000000000000e+00,3.333333333333333148e-01,1.000000000000000000e+00,1.153552351975272572e+01,9.394792001485824585e+03,1.600000000000000000e+01,2.000000000000000000e+00,-2.870248089387406253e+03,5.950722731772922316e+02,1.303369139104299393e+03,-1.080389723725976864e+03,-4.167537216913650155e+01
7.400000000000000355e+00,1.000000000000000000e+00,1.199999999999999956e+00,2.116666666666666696e+00,4.124311999559405194e+03,2.000000000000000000e+00,0.000000000000000000e+00,9.358403181169256868e+01,-1.169120052172435635e+03,5.723873949354164097e+02,-8.511906920866340442e+01,-1.921937290106227181e+01
6.799999999999999822e+00,8.000000000000000444e-01,8.000000000000000444e-01,2.916666666666666075e+00,5.360359998464584351e+03,1.000000000000000000e+00,1.000000000000000000e+00,-1.715237092968631600e+02,-9.881558817542627366e+02,8.678276124859137326e+02,-1.932435633062162026e+02,6.611516556611321960e+01
7.000000000000000000e+00,3.333333333333333148e-01,1.000000000000000000e+00,2.781267217630854827e+00,4.310028000354765936e+03,2.000000000000000000e+00,4.000000000000000000e+00,6.174984752814231115e+01,-6.529361372114333335e+02,7.501051630052869541e+02,-3.563491386659785007e+02,-2.802804259448744517e+01
7.000000000000000000e+00,4.000000000000000222e-01,8.000000000000000444e-01,3.295114942528734048e+00,6.613579000234608429e+03,1.000000000000000000e+00,0.000000000000000000e+00,-1.155040524834104616e+02,-1.366857869405534302e+03,6.386841546831869891e+02,-3.422053772167599277e+02,1.277848046278865013e+02
7.000000000000000000e+00,8.000000000000000444e-01,1.000000000000000000e+00,1.073365770564046695e+00,4.077710999965668179e+03,0.000000000000000000e+00,3.000000000000000000e+00,-2.851618838673553569e+02,-1.160252799957956540e+03,8.339769396736585350e+02,-4.298525561900363527e+02,-1.847198205361003787e+01
7.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.995882373394351816e+00,1.402119000005721682e+04,1.000000000000000000e+00,1.000000000000000000e+00,-4.597336297591170364e+02,-2.502471007324815560e+02,2.900874619207169189e+02,-6.344182019775214485e+02,-5.507139829991645996e+01
7.400000000000000355e+00,1.000000000000000000e+00,1.199999999999999956e+00,1.461601176156107851e+00,2.061527000188832517e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.726982889152163807e+02,-2.338776395181119824e+03,4.397766468118047101e+02,-2.783025137025920799e+02,-4.067229082118372219e+01
7.200000000000000178e+00,8.000000000000000444e-01,1.000000000000000000e+00,1.477942222613810030e-01,1.824570002555846884e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.249584487045730839e+03,-2.754022237191619297e+03,3.860591742115874467e+02,-1.760302042826943136e+02,-3.638543719796916065e+01
7.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,9.994660292336787766e-02,3.219959998130798340e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.358561121314023467e+03,-2.754244424978900042e+03,3.789357631527667536e+02,-1.724980326838300755e+02,-3.685405484181543301e+01
6.875000000000000000e+00,6.250000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.427442130967151115e+03,-2.752722802298284023e+03,3.746444985182457685e+02,-1.712492878140060668e+02,-3.742196644494222113e+01
6.750000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.090799999237058415e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.209210307388281990e+03,-2.748676279340180827e+03,3.899202469272515827e+02,-1.785636581432577543e+02,-3.619877875601662964e+01
7.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.427442130967151115e+03,-2.752722802298284023e+03,3.746444985182457685e+02,-1.712492878140060668e+02,-3.742196644494222113e+01
7.000000000000000000e+00,6.666666666666666297e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.427442130967151115e+03,-2.752722802298284023e+03,3.746444985182457685e+02,-1.712492878140060668e+02,-3.742196644494222113e+01
7.333333333333333037e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.427442130967151115e+03,-2.752722802298284023e+03,3.746444985182457685e+02,-1.712492878140060668e+02,-3.742196644494222113e+01
7.000000000000000000e+00,4.000000000000000222e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.427442130967151115e+03,-2.752722802298284023e+03,3.746444985182457685e+02,-1.712492878140060668e+02,-3.742196644494222113e+01
7.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.427442130967151115e+03,-2.752722802298284023e+03,3.746444985182457685e+02,-1.712492878140060668e+02,-3.742196644494222113e+01
7.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.427442130967151115e+03,-2.752722802298284023e+03,3.746444985182457685e+02,-1.712492878140060668e+02,-3.742196644494222113e+01
7.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.427442130967151115e+03,-2.752722802298284023e+03,3.746444985182457685e+02,-1.712492878140060668e+02,-3.742196644494222113e+01
