# mood_lag1,circumplex.arousal_lag1,circumplex.valence_lag1,activity_lag1,screen_lag1,call_lag1,sms_lag1,pca_var_0_lag1,pca_var_1_lag1,pca_var_2_lag1,pca_var_3_lag1,pca_var_4_lag1
4.666666666666666963e+00,6.666666666666666297e-01,6.666666666666666297e-01,1.315860215053764160e+00,6.933058000087739856e+03,3.000000000000000000e+00,0.000000000000000000e+00,-6.090100959219543029e+02,1.832467802133123769e+03,1.536600243674668491e+03,-1.403634188006173872e+03,-6.420696842587354070e+01
6.599999999999999645e+00,-1.399999999999999911e+00,4.000000000000000222e-01,2.077902446697911909e+00,4.756049000501637238e+03,7.000000000000000000e+00,0.000000000000000000e+00,-1.830511569300956353e+03,-1.072055319756341532e+03,8.975062535424511907e+02,-6.781273400594860732e+02,-3.209484616471927154e+01
7.000000000000000000e+00,-8.000000000000000444e-01,8.000000000000000444e-01,7.070505287896596824e-01,9.963209986686707680e+02,4.000000000000000000e+00,0.000000000000000000e+00,8.496690771750610338e+02,-2.512072770310730448e+03,3.983218315989320217e+02,-2.408800030665161387e+02,-3.911177114647565389e+01
6.000000000000000000e+00,-4.000000000000000222e-01,4.000000000000000222e-01,2.733346705472738503e+00,2.143299000978470303e+03,5.000000000000000000e+00,0.000000000000000000e+00,1.009315072287014004e+03,4.907485900022830378e+02,1.133578798599497759e+03,-9.877998452729539167e+02,-6.171007265750494497e+01
5.500000000000000000e+00,-1.250000000000000000e+00,2.500000000000000000e-01,2.718038561364478412e+00,4.789015998840333850e+03,1.200000000000000000e+01,0.000000000000000000e+00,3.388143045678552312e+02,9.344942025954452447e+02,1.276769199795767236e+03,-1.147836583185327981e+03,-6.232744300833879691e+01
6.000000000000000000e+00,-5.999999999999999778e-01,4.000000000000000222e-01,2.613955827047170555e+00,4.413397999525071100e+03,6.000000000000000000e+00,0.000000000000000000e+00,4.767604671085167070e+02,3.818759508253251624e+02,1.000093173763531581e+03,-9.892181242611620746e+02,-6.691620469162155871e+01
6.599999999999999645e+00,0.000000000000000000e+00,5.999999999999999778e-01,3.172910603521768014e+00,3.595464998483658292e+03,7.000000000000000000e+00,1.000000000000000000e+00,5.103157694116584935e+02,-6.309733357479771030e+02,7.259545011289495733e+02,-4.738917351338035360e+02,-5.531292235758786546e+01
6.599999999999999645e+00,-5.999999999999999778e-01,1.199999999999999956e+00,3.572934360515227947e+00,2.731158999204635165e+03,8.000000000000000000e+00,1.000000000000000000e+00,5.520449527123766984e+02,-1.485966602091674758e+03,7.092610193811384534e+02,6.097350742928936995e+01,-2.981825795102862742e+01
7.400000000000000355e+00,2.000000000000000111e-01,1.199999999999999956e+00,3.310902240700803745e+00,1.752946999788284074e+03,1.000000000000000000e+01,2.000000000000000000e+00,8.093592483656664172e+02,-1.837611428860054275e+03,6.247917965617403979e+02,-3.339669771614974252e+02,-3.849856272122367074e+01
7.000000000000000000e+00,-4.000000000000000222e-01,8.000000000000000444e-01,1.484044418468731363e+00,1.024716999769210361e+03,5.000000000000000000e+00,0.000000000000000000e+00,-1.450227564807914177e+03,-2.182273010027043256e+03,6.928422772848972500e+02,-3.992265781953320811e+02,-2.518618179858524186e+01
7.200000000000000178e+00,-4.000000000000000222e-01,1.000000000000000000e+00,3.122903989181878615e+00,6.191571999549862085e+03,6.000000000000000000e+00,1.000000000000000000e+00,5.198243521130393674e+02,2.149975963385632895e+03,1.535272980995498301e+03,-1.451881480411949269e+03,-7.462750041727234418e+01
6.400000000000000355e+00,0.000000000000000000e+00,2.000000000000000111e-01,3.203203903056005331e+00,3.570471000909804388e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.904153169367496048e+02,1.721610013261806216e+03,1.424222769858322181e+03,-1.336986487738499591e+03,-7.177512847586089606e+01
7.599999999999999645e+00,-2.000000000000000111e-01,1.000000000000000000e+00,1.851925316425779844e+00,1.855275000333785783e+03,3.000000000000000000e+00,0.000000000000000000e+00,8.290589298454699474e+02,-1.640275969467523055e+03,6.158816996669980881e+02,-4.686489626271849716e+02,-4.600480555952687922e+01
6.599999999999999645e+00,0.000000000000000000e+00,5.999999999999999778e-01,1.753851540616246929e+00,3.131023000478744052e+03,2.000000000000000000e+00,0.000000000000000000e+00,7.505304413970191035e+02,-4.701254985580157495e+02,9.333701085223523251e+02,-7.756853719219990353e+02,-5.272423541346800135e+01
7.000000000000000000e+00,-2.000000000000000111e-01,4.000000000000000222e-01,3.768507695304891048e+00,3.949334000825881958e+03,1.100000000000000000e+01,0.000000000000000000e+00,-7.435530371961431229e+01,-7.408926328938737242e+02,7.030386873026678813e+02,-7.059354363790333764e+02,-5.726288730634844626e+01
8.000000000000000000e+00,-5.999999999999999778e-01,1.199999999999999956e+00,3.262938384001175418e+00,2.214124000787734985e+03,1.100000000000000000e+01,0.000000000000000000e+00,7.700967711896712444e+02,-1.720168105657243814e+03,5.989347420863568914e+02,-4.424796828424665591e+02,-4.397596149130720988e+01
7.250000000000000000e+00,-1.250000000000000000e+00,1.000000000000000000e+00,2.261378554420268916e+00,2.472241999864577792e+03,8.000000000000000000e+00,1.000000000000000000e+00,6.488764478535282478e+02,-1.205657191738781421e+03,7.745245756340071921e+02,-5.896107535067549179e+02,-4.571883036980191406e+01
6.599999999999999645e+00,-1.000000000000000000e+00,5.999999999999999778e-01,4.402438299137675592e+00,3.835042002439498901e+03,1.100000000000000000e+01,0.000000000000000000e+00,-1.186128732100372218e+02,8.603130973195804643e+01,8.961163457765803741e+02,-9.231593656771603946e+02,-6.532848473488363084e+01
6.799999999999999822e+00,-4.000000000000000222e-01,1.000000000000000000e+00,2.137507148558033698e+00,2.903453000545500345e+03,8.000000000000000000e+00,2.000000000000000000e+00,4.162369600256311628e+02,-9.601045045456066873e+02,8.448448237092675299e+02,-6.595449863797693979e+02,-4.676628214576071940e+01
7.200000000000000178e+00,-4.000000000000000222e-01,8.000000000000000444e-01,2.821563093501375796e+00,3.051982001543044589e+03,8.000000000000000000e+00,1.000000000000000000e+00,8.818658223891908392e+02,-4.334934975763690659e+02,9.331017562332136777e+02,-7.808689898574676818e+02,-5.359207595526725498e+01
6.750000000000000000e+00,-5.000000000000000000e-01,7.500000000000000000e-01,1.747229064039408808e+00,1.047395000696182251e+03,4.000000000000000000e+00,0.000000000000000000e+00,-1.780180288975239819e+03,-2.422373188019705594e+03,5.911158617788661331e+02,-3.412787657597227167e+02,-2.553052546366626174e+01
6.799999999999999822e+00,-5.999999999999999778e-01,1.000000000000000000e+00,2.666253587085556820e+00,2.774802001237869263e+03,6.000000000000000000e+00,0.000000000000000000e+00,4.074916303530203550e+02,-1.192300814765688074e+03,7.304090018834373268e+02,-5.944807862292244636e+02,-4.825939422687488189e+01
7.200000000000000178e+00,2.000000000000000111e-01,8.000000000000000444e-01,1.585319361889212075e+00,1.843591999769211952e+03,6.000000000000000000e+00,0.000000000000000000e+00,6.659521668729469184e+02,-1.759584136268713110e+03,2.501482114077324468e+02,-4.111392043148516109e+02,-6.475748817933272505e+01
7.200000000000000178e+00,-5.999999999999999778e-01,1.000000000000000000e+00,2.728187864704186616e+00,1.506406998634338379e+03,6.000000000000000000e+00,0.000000000000000000e+00,1.067960888094443135e+03,-1.877583378860005496e+03,3.633446554523966938e+02,-3.838426218406725638e+02,-5.600919145598305704e+01
7.000000000000000000e+00,4.000000000000000222e-01,8.000000000000000444e-01,3.502296508442866330e+00,5.001964999198913574e+03,1.500000000000000000e+01,0.000000000000000000e+00,-1.590578157212745282e+03,7.717749707054917963e+02,1.153696805357624953e+03,-1.141706173499550005e+03,-6.234396114623861251e+01
6.400000000000000355e+00,-1.000000000000000000e+00,1.000000000000000000e+00,3.138375350140056419e+00,4.282645000696184070e+03,4.000000000000000000e+00,0.000000000000000000e+00,6.591977145862412044e+02,4.516894490592025591e+02,1.127760983720728063e+03,-1.011389335294374973e+03,-6.052081602281602102e+01
6.799999999999999822e+00,-5.999999999999999778e-01,1.000000000000000000e+00,1.853124999999999911e+00,1.871910000324248585e+03,4.000000000000000000e+00,1.000000000000000000e+00,1.115844711732964470e+03,4.096966629629602721e+03,1.574202780623813396e+03,-1.904602270633374474e+03,-1.156263085323867443e+02
6.799999999999999822e+00,-8.000000000000000444e-01,1.000000000000000000e+00,2.435224089635853684e+00,4.765971998453142987e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.200516469718340659e+03,2.350110418816072524e+03,1.438351575711540136e+03,-1.477617149872921118e+03,-8.553719061952283198e+01
6.799999999999999822e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.558333333333333348e+00,3.308503000020981290e+03,3.000000000000000000e+00,1.000000000000000000e+00,1.244784278127475091e+03,4.458750822411759032e+02,1.108819656931211284e+03,-9.926458076902631547e+02,-6.277981001148327067e+01
6.799999999999999822e+00,-4.000000000000000222e-01,8.000000000000000444e-01,2.647616619313004183e+00,1.113872999668121338e+03,6.000000000000000000e+00,0.000000000000000000e+00,1.114157558467683657e+03,-1.964427082283741584e+03,2.413357114610003578e+02,-3.513420248347536585e+02,-6.149069280128338022e+01
7.599999999999999645e+00,2.000000000000000111e-01,1.199999999999999956e+00,2.446968151477624254e+00,1.732931999683380582e+03,4.000000000000000000e+00,0.000000000000000000e+00,5.002081892296517935e+02,-2.101358620007796617e+03,5.045378606428362787e+02,-3.570941467254971826e+02,-4.186198772930247713e+01
6.400000000000000355e+00,-2.000000000000000111e-01,1.000000000000000000e+00,3.203276227426253620e+00,1.736348000049590155e+03,6.000000000000000000e+00,0.000000000000000000e+00,-1.010789965130148516e+03,5.116572327356659116e+03,-2.850061500924695065e+04,5.121527919147700914e+02,-1.920739693571324779e+03
6.799999999999999822e+00,5.999999999999999778e-01,1.199999999999999956e+00,3.288260149942121124e+00,4.882677999734878540e+03,7.000000000000000000e+00,0.000000000000000000e+00,7.652981422291251192e+02,1.305788721960160046e+03,1.306167670506570403e+03,-1.228632023420984297e+03,-6.957734503979861529e+01
6.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,2.655523843084866886e+00,3.101177999973298483e+03,4.000000000000000000e+00,1.000000000000000000e+00,1.020377323542903923e+03,8.750811994692977578e+02,1.020663186652836089e+03,-1.095123364347376082e+03,-7.747497030784406036e+01
6.599999999999999645e+00,-5.999999999999999778e-01,8.000000000000000444e-01,2.534457239938641138e+00,2.965602000713347934e+03,5.000000000000000000e+00,0.000000000000000000e+00,1.022687171762533353e+03,-4.948595588731703288e+02,9.109241908261661820e+02,-7.579645547423430116e+02,-5.244237713315106220e+01
7.250000000000000000e+00,-7.500000000000000000e-01,7.500000000000000000e-01,1.842602675884525532e+00,2.672424998760223843e+03,6.000000000000000000e+00,0.000000000000000000e+00,4.257033849403212571e+02,-3.392650635071856300e+02,7.368763711555137661e+02,-2.329527409182365147e+02,-5.378128579073270288e+01
7.750000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+00,5.978465179175119104e+00,1.374874999761581421e+03,6.000000000000000000e+00,1.000000000000000000e+00,-1.275672771206222023e+03,-2.394947678438585626e+03,6.338845144190738665e+02,-3.382052281713716866e+02,-2.371074418260109340e+01
6.333333333333333037e+00,-1.500000000000000000e+00,8.333333333333333703e-01,1.076799415418340455e+00,3.028625999927520752e+03,4.000000000000000000e+00,0.000000000000000000e+00,7.837453769749724870e+02,-2.908752073814420669e+02,5.625569842266201022e+02,-7.798608517722329907e+02,-7.880830989878450055e+01
6.400000000000000355e+00,0.000000000000000000e+00,5.999999999999999778e-01,2.490719766167336147e+00,2.972204998731612704e+03,4.000000000000000000e+00,0.000000000000000000e+00,8.727287023318092452e+02,1.278131877804596570e+03,7.041708957253507606e+02,-1.164603769117630918e+03,-1.049928375242865570e+02
7.200000000000000178e+00,4.000000000000000222e-01,5.999999999999999778e-01,6.163783797686531729e-01,2.259049998521804355e+03,6.000000000000000000e+00,0.000000000000000000e+00,2.598344965422270434e+02,-1.119458320783673571e+03,6.419801159207947876e+02,-6.070206880490937920e+02,-5.479825527310322286e+01
7.000000000000000000e+00,4.000000000000000222e-01,8.000000000000000444e-01,1.069120825752712944e+00,3.133302999258041382e+03,1.200000000000000000e+01,0.000000000000000000e+00,5.344900258346502824e+02,-9.400335600985382598e+02,4.619853882078886045e+02,-6.215712682811257537e+02,-6.977187535166707733e+01
6.799999999999999822e+00,-2.000000000000000111e-01,8.000000000000000444e-01,3.030358047113633546e+00,3.142984999418260486e+03,2.000000000000000000e+00,0.000000000000000000e+00,8.397005883319783379e+02,-6.001636191966468914e+02,5.550901917739761302e+02,-7.087104121843173061e+02,-7.244707211397640378e+01
7.799999999999999822e+00,4.000000000000000222e-01,1.199999999999999956e+00,4.615325950470142935e+00,1.432861000537872542e+03,9.000000000000000000e+00,0.000000000000000000e+00,4.767857876440623954e+02,-1.855462819344322497e+03,6.397585766086359627e+02,-4.270760537177854417e+02,-3.882823146739955433e+01
7.400000000000000355e+00,4.000000000000000222e-01,1.000000000000000000e+00,4.562850301810212450e+00,3.198180001020432428e+03,1.300000000000000000e+01,2.000000000000000000e+00,6.472634373757130106e+02,-5.423910668687789212e+02,9.148224195346684837e+02,-7.585092786207227391e+02,-5.170867321249701121e+01
6.599999999999999645e+00,-4.000000000000000222e-01,8.000000000000000444e-01,1.666799879702019593e+00,2.679487000226974487e+03,0.000000000000000000e+00,0.000000000000000000e+00,-2.436897311313940918e+03,5.402397635256537569e+02,8.806122150909261563e+02,-1.082102270715561644e+03,-7.194081468113660094e+01
