# mood_lag1,circumplex.arousal_lag1,circumplex.valence_lag1,activity_lag1,screen_lag1,call_lag1,sms_lag1,pca_var_0_lag1,pca_var_1_lag1,pca_var_2_lag1,pca_var_3_lag1,pca_var_4_lag1
8.000000000000000000e+00,-5.000000000000000000e-01,1.500000000000000000e+00,0.000000000000000000e+00,2.063089997768399826e+02,5.000000000000000000e+00,0.000000000000000000e+00,1.376595491870486285e+03,-2.579825461910458216e+03,4.169147470535898492e+02,-2.170986363465596298e+02,-3.861957715705258209e+01
7.400000000000000355e+00,-4.000000000000000222e-01,7.500000000000000000e-01,0.000000000000000000e+00,4.604099988937380061e+01,1.000000000000000000e+00,3.000000000000000000e+00,1.417488226406160720e+03,-2.745485870720046023e+03,3.771356522942902529e+02,-1.726864565729766809e+02,-3.710038414506413318e+01
6.400000000000000355e+00,4.000000000000000222e-01,8.000000000000000444e-01,0.000000000000000000e+00,4.859710001945492195e+02,0.000000000000000000e+00,2.000000000000000000e+00,1.286132557505403838e+03,-2.591610221400459523e+03,3.164438446002833416e+02,-1.391556376649136553e+02,-4.254554936686143662e+01
6.599999999999999645e+00,-8.000000000000000444e-01,5.000000000000000000e-01,0.000000000000000000e+00,3.646919999122619629e+02,0.000000000000000000e+00,3.000000000000000000e+00,1.241195740119835136e+03,-2.642847564935091668e+03,4.118829754948739037e+02,-2.038436480374451492e+02,-3.689030021267407022e+01
7.200000000000000178e+00,-5.999999999999999778e-01,5.999999999999999778e-01,2.428571428571430213e-01,7.143029994964597336e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.361918879226981971e+03,-2.293699132472887868e+03,2.608179453888021726e+02,-2.706680325997227214e+02,-5.399528869380053919e+01
6.599999999999999645e+00,4.000000000000000222e-01,5.999999999999999778e-01,8.625905588223991005e-01,7.863110008239749504e+02,4.000000000000000000e+00,1.000000000000000000e+00,1.230980826920327218e+03,-2.296605581872261610e+03,4.934411857692477952e+02,-1.944249729779673714e+02,-3.766088512308797220e+01
6.400000000000000355e+00,0.000000000000000000e+00,5.999999999999999778e-01,7.878787878787879562e-02,2.635700011253358710e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.394831121234509965e+03,-2.748924980149047769e+03,3.783666750356060220e+02,-1.548053613758948472e+02,-3.657519207183789689e+01
5.666666666666666963e+00,6.666666666666666297e-01,3.333333333333333148e-01,5.260587184315994591e-01,4.128229997158052811e+02,2.000000000000000000e+00,4.000000000000000000e+00,1.098675212114462283e+03,-2.650112421997629554e+03,3.483462844071538029e+02,-1.845798410679550727e+02,-4.016074262443920162e+01
6.799999999999999822e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.029526135673677345e+00,2.850309998989100677e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.314513788948892397e+03,-2.608754252850535977e+03,2.863955910163792851e+02,-1.947321949399142511e+02,-4.550240768147192227e+01
6.500000000000000000e+00,5.000000000000000000e-01,7.500000000000000000e-01,8.012449508651344754e-01,1.155790999889373779e+03,3.000000000000000000e+00,2.000000000000000000e+00,1.335309921231712906e+03,-2.550918424297103684e+03,4.134580148657267955e+02,-1.279827774289836100e+02,-3.707072746409217956e+01
7.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.791666666666663521e-01,7.263540003299708587e+02,6.000000000000000000e+00,3.000000000000000000e+00,1.235879588662516426e+03,-2.478903674233565653e+03,2.589441555440770344e+02,-4.249364956257425519e+01,-4.545088352457472070e+01
6.400000000000000355e+00,0.000000000000000000e+00,8.000000000000000444e-01,4.292515082956256389e-01,4.590190002918246819e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.272442775713758465e+03,-2.527545338678502503e+03,3.519341184165806453e+02,-2.257187462328396350e+02,-4.333054249422912818e+01
6.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,1.133161006170803509e+00,1.013438999891281014e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.152191631795254352e+03,-2.366024163976884211e+03,3.166706863097932683e+02,-2.110347763685045379e+02,-4.743846950028960663e+01
5.599999999999999645e+00,2.000000000000000111e-01,2.500000000000000000e-01,7.249999999999996447e-01,2.525913000106812433e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.333891467772037686e+03,-2.421742965541570811e+03,2.303417442851959436e+02,-1.764863890190983682e+02,-5.175428243151334584e+01
6.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,1.770596205962059688e+00,1.594009999990466667e+03,1.000000000000000000e+00,1.500000000000000000e+01,1.284275817771617767e+03,-1.991169938689887431e+03,6.640683771730858780e+02,3.065358496908860616e+03,4.214413518466970032e+01
6.500000000000000000e+00,-7.500000000000000000e-01,7.500000000000000000e-01,6.997518661962824904e-01,5.191339998245238121e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.304138185736161859e+03,-2.379917969174136033e+03,4.666881192578571245e+02,-2.705036264429162429e+02,-3.992548898052420014e+01
6.000000000000000000e+00,-5.000000000000000000e-01,5.000000000000000000e-01,2.272538341102895210e+00,4.101199998855590820e+02,2.000000000000000000e+00,2.000000000000000000e+00,1.286837671876510740e+03,-2.588375935932576795e+03,3.246713371011057916e+02,-2.085846032726933572e+02,-4.367917896379513820e+01
5.400000000000000355e+00,4.000000000000000222e-01,1.000000000000000000e+00,5.800679205851618780e-01,8.625760006904598640e+02,4.000000000000000000e+00,0.000000000000000000e+00,1.218133877324668902e+03,-2.324210391262141002e+03,5.330797297185297339e+02,1.234670931778783370e+03,-1.944704727293625979e+00
6.000000000000000000e+00,-2.500000000000000000e-01,3.333333333333333148e-01,9.431821556921797800e-01,7.379699993133554869e+01,3.000000000000000000e+00,7.000000000000000000e+00,1.414612472373054970e+03,-2.702623325115065654e+03,3.868255835501511228e+02,-1.842817241979115295e+02,-3.768835034720492416e+01
5.799999999999999822e+00,-4.000000000000000222e-01,5.999999999999999778e-01,2.194076038903623793e+00,1.473553999900820600e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.324295961847891931e+03,-2.560109269875859354e+03,3.747367272067400563e+02,-2.186869152560971656e+02,-4.154446463473642837e+01
6.400000000000000355e+00,-2.000000000000000111e-01,1.000000000000000000e+00,4.571131695862877820e-01,8.644528000116351905e+03,4.000000000000000000e+00,0.000000000000000000e+00,1.396651429225381435e+03,-2.653444015405582832e+03,3.982785893748736044e+02,-1.975552873184529403e+02,-3.814457030987248487e+01
6.250000000000000000e+00,-5.000000000000000000e-01,3.333333333333333148e-01,1.112500000000000017e-01,1.388190000057221027e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.380958722034653192e+03,-2.470332885419792547e+03,3.990651922507847758e+02,-2.398101485042860475e+02,-4.188683176204633440e+01
6.200000000000000178e+00,-2.000000000000000111e-01,8.000000000000000444e-01,2.161059051694548927e+00,4.939440000295640857e+03,4.000000000000000000e+00,4.000000000000000000e+00,6.655016144713634958e+02,-6.085868016039175927e+02,6.702533548926953699e+02,1.563314477982139351e+03,-1.307490886805233998e+01
7.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.623809523809527811e-01,2.023650000095366295e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.321888943475236147e+03,-2.491515065416797370e+03,4.245233695794805726e+02,-9.312193940419589921e+01,-3.649493287083338799e+01
6.750000000000000000e+00,-6.666666666666666297e-01,1.000000000000000000e+00,1.998774980899226561e+00,1.605843999624251410e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.889808180854605553e+02,-2.225879413910244239e+03,3.998980402851265126e+02,-1.587138215965420329e+02,-4.325101778536789965e+01
7.000000000000000000e+00,-2.000000000000000111e-01,1.000000000000000000e+00,9.505858772741285767e-01,2.214007000207897363e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.192960893387649776e+03,-2.334423168038416861e+03,3.629418092106171798e+02,-2.214872193392689042e+02,-4.572411819794918131e+01
6.400000000000000355e+00,5.000000000000000000e-01,6.666666666666666297e-01,5.984520123839011108e-01,7.275000095367429864e+00,8.000000000000000000e+00,1.000000000000000000e+00,1.418223594295993735e+03,-2.752992682879626500e+03,3.751905381123250436e+02,-1.714450928666115317e+02,-3.736649588786441001e+01
7.200000000000000178e+00,-5.000000000000000000e-01,1.000000000000000000e+00,3.122036052183110755e+00,3.191621999979021894e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.360223712827230884e+03,-2.746040851621408819e+03,3.805571800053385232e+02,-1.748738327710158273e+02,-3.710561973218870691e+01
6.599999999999999645e+00,2.000000000000000111e-01,1.000000000000000000e+00,1.423275020987905926e+00,1.089716000318527449e+03,3.000000000000000000e+00,1.000000000000000000e+00,1.249940213534267059e+03,-2.364068296493587241e+03,2.509447086882570943e+02,-1.360372227226355335e+02,-4.984880585972876332e+01
7.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.978682170542633012e-01,3.588829996585843105e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.316441403322513224e+03,-2.332332618259097671e+03,3.642564401413726500e+02,-2.721312329777460945e+02,-4.702544794811188211e+01
7.000000000000000000e+00,1.250000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.943099999427800029e+01,4.000000000000000000e+00,0.000000000000000000e+00,1.408069337746300562e+03,-2.753289957464355666e+03,3.757920030001221221e+02,-1.716607729478224940e+02,-3.730539483814087731e+01
6.400000000000000355e+00,0.000000000000000000e+00,5.000000000000000000e-01,3.636363636363640350e-01,1.123210000991821715e+02,1.000000000000000000e+00,2.000000000000000000e+00,1.367660262221301764e+03,-2.740844340608266521e+03,3.338427591798924823e+02,-1.715999482027162912e+02,-3.993063684979833994e+01
7.000000000000000000e+00,8.000000000000000444e-01,1.000000000000000000e+00,2.048611111111109939e-01,2.024370002746581179e+02,4.000000000000000000e+00,0.000000000000000000e+00,1.254715528068986714e+03,-2.678961758730716156e+03,3.967719886015696602e+02,-1.946263617296399673e+02,-3.740954354905002077e+01
