# mood_lag1,circumplex.arousal_lag1,circumplex.valence_lag1,activity_lag1,screen_lag1,call_lag1,sms_lag1,pca_var_0_lag1,pca_var_1_lag1,pca_var_2_lag1,pca_var_3_lag1,pca_var_4_lag1
7.000000000000000000e+00,-5.000000000000000000e-01,1.000000000000000000e+00,1.927776975288388650e+00,6.065711000442508521e+03,2.000000000000000000e+00,0.000000000000000000e+00,3.939260283651732379e+02,-8.504045933870925182e+02,-3.622703715695449318e+03,-6.933137918475281936e+01,-3.091438510782619460e+02
6.750000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,2.692528735632184311e+00,1.047801700019836790e+04,9.000000000000000000e+00,0.000000000000000000e+00,-3.758257334103839639e+03,1.199817948219597611e+03,-1.924812921995691340e+03,2.965551676313894404e+03,-1.594309696482365553e+02
6.750000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.025801666270279355e+00,9.956593999385830102e+03,5.000000000000000000e+00,0.000000000000000000e+00,-5.214659655504278817e+03,-1.202114664897000466e+03,-2.948474663669292450e+00,3.792732918385767675e+02,-5.771539511100880304e+01
5.799999999999999822e+00,-2.000000000000000111e-01,2.500000000000000000e-01,1.150061393631764739e+00,3.085156000614165805e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.462050384199155815e+02,-1.711615796384341820e+03,-2.541098843489861565e+02,1.087157692472118384e+02,-8.432286179818760274e+01
6.400000000000000355e+00,4.000000000000000222e-01,4.000000000000000222e-01,1.741115761594841382e+00,3.845627000093460993e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.972219781211294958e+02,-1.866976909555779002e+03,-3.182991511249482528e+02,9.241119390915910969e+01,-7.025815341314768148e+01
6.400000000000000355e+00,4.000000000000000222e-01,7.500000000000000000e-01,3.379011716208297322e+00,8.892608999252319336e+03,2.000000000000000000e+00,0.000000000000000000e+00,-1.611632619911668769e+02,8.872470636871912575e+02,-2.010446996497765440e+03,-7.699243359520866647e+01,-2.382019124925733706e+02
6.000000000000000000e+00,-4.000000000000000222e-01,3.333333333333333148e-01,3.382385232149262677e+00,1.321544800043105170e+04,3.000000000000000000e+00,0.000000000000000000e+00,3.806321931430370000e+02,1.845569966866122797e+02,-1.546909998014341909e+03,5.844636171875745134e+01,2.024813427737585130e+02
5.400000000000000355e+00,4.000000000000000222e-01,0.000000000000000000e+00,3.776190476190475653e+00,1.006344200181961060e+04,3.000000000000000000e+00,0.000000000000000000e+00,-1.279793685878600627e+03,1.032204886920241961e+03,-2.932323843789429702e+03,3.859073699992098341e+02,5.650606524632387391e+02
6.500000000000000000e+00,7.500000000000000000e-01,6.666666666666666297e-01,3.330717371694440931e+00,7.406303998708724976e+03,8.000000000000000000e+00,3.000000000000000000e+00,1.638506433009540331e+01,-9.797520219035128548e+02,-1.566631963520490444e+03,-6.981010305156711127e+01,3.424495347509752037e+02
6.200000000000000178e+00,0.000000000000000000e+00,4.000000000000000222e-01,3.607159522324872913e+00,4.866718000888824463e+03,3.000000000000000000e+00,1.000000000000000000e+00,-3.522456451302261939e+02,-1.790923948499623975e+03,-1.385133064270346267e+03,1.220117696595468033e+03,-1.253046734863288663e+02
6.250000000000000000e+00,2.500000000000000000e-01,7.500000000000000000e-01,2.093066867361572658e+00,2.818029000282285779e+03,0.000000000000000000e+00,0.000000000000000000e+00,7.755774628041747292e+02,-2.222855904218014075e+03,-5.345556570337912490e+02,4.313740975669362001e+02,-8.713873321643885106e+01
6.400000000000000355e+00,2.000000000000000111e-01,1.000000000000000000e+00,3.015722864560208549e+00,5.998457000255584717e+03,0.000000000000000000e+00,0.000000000000000000e+00,-3.690593468983866501e+02,-1.380325219477138489e+03,-1.964974084468911997e+03,4.821112395905291805e+02,-1.796166371901963998e+02
6.250000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,2.823719318235769826e+00,7.995541000366210028e+03,2.000000000000000000e+00,0.000000000000000000e+00,-1.901022304550219587e+03,-4.295712930281492277e+02,-2.291852725601683687e+03,9.414924909286143020e+02,-1.074025359375737452e+02
5.250000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e-01,3.972401497057019171e+00,1.104518599843978882e+04,0.000000000000000000e+00,0.000000000000000000e+00,-2.934610363636879993e+04,-5.308645267568996360e+02,-1.102364880954202135e+03,1.144239497517352902e+03,1.191129307093470260e+02
6.400000000000000355e+00,2.000000000000000111e-01,5.999999999999999778e-01,3.211698802357756399e+00,7.782513999700544446e+03,0.000000000000000000e+00,0.000000000000000000e+00,-1.019761053415084575e+03,-1.072342083644314926e+03,-4.152926324297162864e+03,2.362589310155709370e+02,-3.278347662718852575e+02
6.599999999999999645e+00,-5.000000000000000000e-01,1.000000000000000000e+00,1.716256403204181158e+00,4.888174998044969470e+03,2.000000000000000000e+00,0.000000000000000000e+00,-8.448610988835280295e+03,-2.203658546673183082e+03,-1.479254665599056125e+03,3.788964836648691659e+01,-1.322728553569480141e+02
6.799999999999999822e+00,0.000000000000000000e+00,8.000000000000000444e-01,2.016768343061136282e+00,7.295199000358580633e+03,0.000000000000000000e+00,0.000000000000000000e+00,-1.611632860322279839e+03,-3.820011006468306505e+02,-1.186188472140714794e+03,4.204001303076471174e+01,-1.501313284858142367e+02
5.599999999999999645e+00,5.999999999999999778e-01,0.000000000000000000e+00,2.289199799141452107e+00,8.651996002197265625e+03,3.000000000000000000e+00,0.000000000000000000e+00,-1.164405742705558708e+02,-5.064383355442890178e+01,-3.073871098437659839e+03,6.402380734033800991e+02,-2.262800853865990121e+02
6.599999999999999645e+00,-4.000000000000000222e-01,8.000000000000000444e-01,2.098180458624128164e+00,7.834323999404910865e+03,1.000000000000000000e+00,0.000000000000000000e+00,-4.483244039555077620e+02,-6.579132085774293728e+02,-2.281843132493201210e+03,1.254262043909160639e+03,-1.976459105849966988e+02
6.799999999999999822e+00,2.000000000000000111e-01,1.000000000000000000e+00,2.881211931238436552e+00,7.183024999380111694e+03,6.000000000000000000e+00,0.000000000000000000e+00,-1.153442974926689431e+03,1.044442424194142660e+01,-2.092674331007777710e+03,-3.785260718955687480e+02,-5.906379360815646606e+01
7.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.754381582494966452e+00,7.032783002853392645e+03,3.000000000000000000e+00,2.000000000000000000e+00,-1.604939503094961537e+03,-1.322987728280085662e+02,-6.783253965293471310e+02,2.583659603293714895e+02,-1.282061482070921841e+02
6.799999999999999822e+00,-5.999999999999999778e-01,8.000000000000000444e-01,3.145479264018211651e+00,7.747718999624252319e+03,2.000000000000000000e+00,0.000000000000000000e+00,3.927915319536941752e+01,-1.281723987585702957e+02,-2.950122962433415978e+03,-7.562706178850010019e+01,-1.545982750015820670e+02
6.599999999999999645e+00,-5.999999999999999778e-01,8.000000000000000444e-01,1.919498955570644760e+00,5.904472999334335327e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.063084387757078275e+02,-1.583881845666671552e+03,-2.502283350769111166e+03,5.872159755256623157e+02,-2.143977301524872701e+02
5.799999999999999822e+00,4.000000000000000222e-01,4.000000000000000222e-01,4.011965416327329947e+00,7.279017001152037665e+03,4.000000000000000000e+00,2.000000000000000000e+00,-3.163123084054831634e+04,-1.613575260727529212e+03,3.115802339389909434e+02,-2.985078082859225219e+02,1.588954064201859673e+01
6.400000000000000355e+00,4.000000000000000222e-01,1.000000000000000000e+00,4.845879840887222123e+00,1.507207299971581051e+04,0.000000000000000000e+00,0.000000000000000000e+00,-2.793680156685444217e+03,-8.026574764187997744e+02,-3.583659486646671667e+03,1.005946009175055224e+03,-1.927413416803937878e+02
6.000000000000000000e+00,-2.500000000000000000e-01,7.500000000000000000e-01,1.615310899925197718e+00,4.222318999528883978e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.190470938113676169e+01,-1.352168364920510385e+03,-1.142425067177875690e+03,-2.796952480192637154e+02,-1.527064662845533576e+02
6.500000000000000000e+00,2.500000000000000000e-01,1.000000000000000000e+00,3.951049556956835129e+00,1.834655800032616753e+04,2.000000000000000000e+00,0.000000000000000000e+00,-1.585317167171877827e+03,2.685581419585006188e+03,-3.369113098853862084e+03,4.775500825027893370e+03,-2.399270900401545816e+02
5.799999999999999822e+00,0.000000000000000000e+00,8.000000000000000444e-01,2.747853296033754056e+00,5.621264999151228039e+03,6.000000000000000000e+00,0.000000000000000000e+00,-5.998979972701251029e+01,-1.417681670601124097e+03,-2.420504515432793141e+03,3.797881887332652013e+02,-1.711037515050256275e+02
6.599999999999999645e+00,-5.999999999999999778e-01,5.999999999999999778e-01,2.045347203306085770e+00,6.934605998277666004e+03,1.000000000000000000e+00,0.000000000000000000e+00,-1.959384887752216400e+03,-1.547179278914761653e+03,-2.946177081043441376e+03,5.389691370747623296e+02,-7.392557836574530938e+01
5.599999999999999645e+00,2.000000000000000111e-01,2.000000000000000111e-01,3.232288847742486482e+00,4.744062000751495361e+03,3.000000000000000000e+00,1.000000000000000000e+00,-7.841171693489039853e+02,-1.885223004494759607e+03,-1.167456700583187285e+03,-1.773402149728536017e+02,-1.430004066970184056e+02
7.000000000000000000e+00,2.500000000000000000e-01,1.000000000000000000e+00,7.981850538027068787e+00,3.425820999383924573e+03,6.000000000000000000e+00,0.000000000000000000e+00,3.719710185826908742e+02,-2.190681900285831489e+03,-4.665059238201533844e+02,1.048628633558277841e+02,-9.092974549508056725e+01
6.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,4.643507785556638012e+00,5.069173999309539795e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.405885835531547627e+02,-1.961417505460225584e+03,-1.103097471697588617e+03,4.152808250054659425e+02,-1.131838541154881739e+02
6.599999999999999645e+00,-5.999999999999999778e-01,1.000000000000000000e+00,2.049544498373013557e+00,3.979294000387192227e+03,2.000000000000000000e+00,8.000000000000000000e+00,-6.515032179245758925e+02,-1.630779479834798622e+03,-9.909477785268899197e+02,3.135175611378933169e+01,-1.302948671505492371e+02
6.000000000000000000e+00,-4.000000000000000222e-01,1.000000000000000000e+00,1.900743295001117161e+00,6.085489000082016901e+03,4.000000000000000000e+00,0.000000000000000000e+00,-9.371268988203265735e+02,-1.075077442474684176e+03,-2.879170284957124750e+03,3.893364930317284944e+01,-8.248880448685552835e+01
6.250000000000000000e+00,-2.500000000000000000e-01,6.666666666666666297e-01,2.927836620720138061e+00,6.141152999639512018e+03,2.000000000000000000e+00,0.000000000000000000e+00,-4.227284525902012433e+02,-6.098829428452831962e+02,-1.094077803377533201e+03,4.941667636214556296e+02,-1.080282324669250329e+02
6.200000000000000178e+00,-2.000000000000000111e-01,5.000000000000000000e-01,2.293680927211759091e+00,1.075931400036811283e+04,0.000000000000000000e+00,2.000000000000000000e+00,-3.126847664828879942e+02,3.479570164387959039e+02,-2.655079852169356855e+03,3.220826357463155318e+02,-1.882431525312731253e+02
5.500000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,3.012989494756637576e+00,1.713023599934577578e+04,1.000000000000000000e+00,0.000000000000000000e+00,-1.603837676240315432e+03,1.325989500130464194e+03,-3.589688337433764445e+03,1.996414423506143976e+03,-2.548703866991113784e+02
5.599999999999999645e+00,-4.000000000000000222e-01,2.000000000000000111e-01,2.043362339971416475e+00,5.445758001565932318e+03,1.000000000000000000e+00,1.000000000000000000e+00,-1.546495997328128851e+03,-1.315406362793482913e+03,-1.354641921802437537e+03,6.497493729460320822e+01,-8.420154383485143512e+01
4.799999999999999822e+00,-8.000000000000000444e-01,-2.000000000000000111e-01,2.750369344788673232e+00,7.504151001453396930e+03,0.000000000000000000e+00,0.000000000000000000e+00,-2.053385829841258783e+03,-1.170971573684124905e+03,-3.751007976886824963e+03,1.039105361535778911e+03,-2.807999123614296195e+02
