# mood_lag1,circumplex.arousal_lag1,circumplex.valence_lag1,activity_lag1,screen_lag1,call_lag1,sms_lag1,pca_var_0_lag1,pca_var_1_lag1,pca_var_2_lag1,pca_var_3_lag1,pca_var_4_lag1
7.000000000000000000e+00,3.333333333333333148e-01,1.000000000000000000e+00,1.645408163265310031e-01,6.640643000364299951e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.522128189695656602e+02,-2.369496707608531381e+02,2.452130691399801776e+02,1.221050525826796047e+03,1.787434323116585801e+02
7.799999999999999822e+00,-4.000000000000000222e-01,1.199999999999999956e+00,3.183892021720969190e+00,9.825663999319071081e+03,3.000000000000000000e+00,2.000000000000000000e+00,2.504812494987945399e+02,1.535732144510583112e+03,-1.668550087551548131e+02,3.263162871035346143e+03,-5.590876810875525393e+01
7.599999999999999645e+00,-8.000000000000000444e-01,1.000000000000000000e+00,3.091069394118058256e+00,1.452460199975967043e+04,0.000000000000000000e+00,0.000000000000000000e+00,-1.176364911366655974e+02,6.275798887231359913e+03,6.326984105052524683e+02,-2.219401871725605133e+02,-1.578288592418643645e+02
7.799999999999999822e+00,-5.999999999999999778e-01,1.000000000000000000e+00,1.697620559526833439e+00,1.603054699921606698e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.186039291171797174e+02,3.928115532097408959e+03,-1.098153937489878444e+03,4.222461503503834138e+03,-1.273544656791619332e+02
7.799999999999999822e+00,-2.000000000000000111e-01,1.000000000000000000e+00,2.017032283268955339e+00,1.573002199983597347e+04,0.000000000000000000e+00,0.000000000000000000e+00,-9.734897565241570305e+01,4.503593562142114934e+03,-1.436872119332140755e+03,1.324206724109031711e+03,-7.984028561361147069e+01
8.000000000000000000e+00,-2.000000000000000111e-01,1.000000000000000000e+00,2.146348539415766421e+00,1.585678100109100342e+04,2.000000000000000000e+00,0.000000000000000000e+00,-6.390946296327308573e+02,7.056522064267811402e+03,6.573508247942262415e+02,6.029338745702406186e+02,-1.547222900982710030e+02
6.799999999999999822e+00,2.000000000000000111e-01,5.999999999999999778e-01,3.013818937690718069e+00,2.032222500038146609e+04,1.500000000000000000e+01,0.000000000000000000e+00,-3.470601736375582504e+02,5.916187065263739896e+03,-7.336026218121621696e+02,7.158756012421433752e+02,4.665883566385225834e+01
7.750000000000000000e+00,-7.500000000000000000e-01,1.000000000000000000e+00,2.401999407103660999e+00,1.783759700012207031e+04,2.000000000000000000e+00,0.000000000000000000e+00,-3.644511325289735737e+02,7.076346286428571148e+03,-1.156188323903440050e+03,1.355026308719583312e+03,-2.169978814451615392e+02
7.799999999999999822e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.222921890611353035e+00,1.767208900094032651e+04,2.000000000000000000e+00,0.000000000000000000e+00,-2.456849359363077383e+02,5.432212132597957861e+03,2.890845254823669848e+02,6.471861276252067796e+01,-9.672430063231021791e+01
8.400000000000000355e+00,-1.399999999999999911e+00,1.000000000000000000e+00,1.855341235651730925e+00,1.747487200069426763e+04,2.000000000000000000e+00,0.000000000000000000e+00,3.694317196000509966e+02,7.673358007369580264e+03,1.171273763284985080e+03,2.369428803974163657e+03,1.258434925207297397e+02
7.599999999999999645e+00,-1.199999999999999956e+00,1.000000000000000000e+00,1.802401457742454305e+00,1.170013800120354063e+04,6.000000000000000000e+00,0.000000000000000000e+00,2.259609442190617870e+02,2.905667862235956818e+03,-4.049389613900397080e+02,2.019747675413792649e+03,-8.064907464787579272e+01
7.599999999999999645e+00,-8.000000000000000444e-01,1.000000000000000000e+00,3.517792628314821091e+00,1.297181100034714109e+04,0.000000000000000000e+00,0.000000000000000000e+00,4.124952806095835172e+02,6.701493024229882394e+03,1.582815505910026559e+03,-1.100685884308318464e+03,-1.365735510214714452e+02
7.799999999999999822e+00,-1.199999999999999956e+00,1.199999999999999956e+00,2.357251216275984440e+00,1.288161699938773927e+04,6.000000000000000000e+00,2.000000000000000000e+00,-3.620923315844830086e+03,2.903239528690731731e+03,9.490233319393506690e+02,3.714537270555100349e+03,8.506579788400660647e+00
7.599999999999999645e+00,-5.999999999999999778e-01,5.999999999999999778e-01,2.128677174469601141e+00,9.073774998426433740e+03,0.000000000000000000e+00,0.000000000000000000e+00,6.287853691934570861e+02,1.749234808376984574e+03,8.090410431213369975e+02,1.510093582508888630e+03,-3.574197212204428808e+01
8.000000000000000000e+00,2.000000000000000111e-01,1.000000000000000000e+00,2.002766224357172220e+00,1.445953300094603219e+04,1.000000000000000000e+00,0.000000000000000000e+00,-4.309710288663014808e+02,2.659577996977140174e+03,-1.123936803408072137e+03,4.342403854406669780e+03,-1.250564077441621291e-01
7.799999999999999822e+00,-1.199999999999999956e+00,1.000000000000000000e+00,2.280645017401029317e+00,1.563842300009727296e+04,3.000000000000000000e+00,0.000000000000000000e+00,-4.464230409454090704e+02,3.368203357483193031e+03,5.439907340354729968e+02,3.355800399367363752e+03,-4.026086946034343583e+01
8.000000000000000000e+00,-8.000000000000000444e-01,1.000000000000000000e+00,9.456907127959761628e-01,9.363129999160777515e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.857475959061581250e+02,2.548376631555619838e+02,-1.270862824473821995e+01,3.316754017948794626e+03,-1.446861659106558307e+01
8.000000000000000000e+00,-1.199999999999999956e+00,1.000000000000000000e+00,1.001419846734352470e+00,1.031906200051308406e+04,0.000000000000000000e+00,0.000000000000000000e+00,9.272748965400363375e+01,1.594996114510797440e+02,1.409186681047382308e+02,2.987814073914211804e+03,-1.805231650043745617e+01
7.599999999999999645e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.829282320598109468e+00,1.631126200103759584e+04,0.000000000000000000e+00,0.000000000000000000e+00,-8.152882041466244800e+02,6.700448484080924572e+03,1.741322037763576418e+03,2.878226673434159579e+02,-8.910484585141132641e+01
7.799999999999999822e+00,-5.999999999999999778e-01,1.000000000000000000e+00,2.544360733430013788e+00,1.610839799857139587e+04,0.000000000000000000e+00,0.000000000000000000e+00,-2.530045548388045972e+03,4.952659226520454467e+03,1.089708239913910802e+03,1.156279367944677915e+03,-7.095300667439556719e+01
7.750000000000000000e+00,-5.000000000000000000e-01,1.000000000000000000e+00,2.735906245238541867e+00,1.823477799868583679e+04,3.000000000000000000e+00,5.000000000000000000e+00,-1.069882075346793272e+03,4.139248704479125990e+03,6.852098088887175891e+02,2.494277245144893186e+03,-4.563077487216047246e+01
8.199999999999999289e+00,-1.000000000000000000e+00,1.000000000000000000e+00,2.136851874498933324e+00,1.140183500099181765e+04,0.000000000000000000e+00,2.000000000000000000e+00,4.816932188163696651e+02,1.966393389297390286e+03,1.878583935132187435e+02,2.802723011541766937e+03,-5.087500009821139457e+01
7.666666666666666963e+00,-6.666666666666666297e-01,6.666666666666666297e-01,2.494916839681596610e+00,1.938191399955749512e+04,4.000000000000000000e+00,0.000000000000000000e+00,-1.008272242233451266e+03,7.791011983124685685e+03,1.135639130299633962e+03,3.414778993067432111e+02,-1.389797555299517740e+02
7.799999999999999822e+00,-1.000000000000000000e+00,1.199999999999999956e+00,6.133414489008873760e-01,1.177919700098038084e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.137465532970989699e+02,1.387857830755384839e+03,-3.221292537617017047e+02,1.910533618253889017e+03,-9.088070403861448199e+01
7.200000000000000178e+00,-1.600000000000000089e+00,1.000000000000000000e+00,1.262125495099715833e+00,1.011431199932098207e+04,1.000000000000000000e+00,0.000000000000000000e+00,3.133951872741358784e+02,2.350935212296005261e+02,-3.316914148884752649e+02,2.985801697137681913e+03,-1.973813337915702570e+00
7.750000000000000000e+00,-2.500000000000000000e-01,1.000000000000000000e+00,2.562305146536646205e+00,1.214933500027656555e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.316188831899241052e+01,3.757373506348860701e+03,3.772180235259022538e+02,9.495545276854194299e+02,-1.132730831245198999e+02
7.599999999999999645e+00,-1.399999999999999911e+00,1.000000000000000000e+00,2.079564384741261485e+00,1.547141999912262327e+04,4.000000000000000000e+00,0.000000000000000000e+00,-5.246372444036444449e+02,5.404709549694780435e+03,7.426230763379005566e+02,1.131940205922343011e+03,3.159743414309546594e+01
8.400000000000000355e+00,-4.000000000000000222e-01,1.399999999999999911e+00,2.302244899197644301e+00,1.341565099930763427e+04,2.000000000000000000e+00,0.000000000000000000e+00,-2.589050058721322216e+02,4.032166510641316563e+03,9.837386725083923693e+02,1.629267576816397650e+03,-6.383531160456747244e+01
7.599999999999999645e+00,-8.000000000000000444e-01,1.000000000000000000e+00,2.741303944616791721e+00,1.954779000115394592e+04,0.000000000000000000e+00,0.000000000000000000e+00,-7.402794891252192429e+02,4.664161003282019010e+03,6.208042183048811467e+02,6.271765275624742571e+03,1.652825779516988902e+01
7.400000000000000355e+00,-1.199999999999999956e+00,1.000000000000000000e+00,5.358660950420304214e-01,1.766245000028610229e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.569144555746256060e+02,3.865229364974534747e+03,-1.015837759060617486e+03,4.930361190792489651e+03,-9.555633685469634031e+01
7.799999999999999822e+00,-1.199999999999999956e+00,1.000000000000000000e+00,1.298094965486269459e+00,1.129579999971390680e+04,1.000000000000000000e+00,0.000000000000000000e+00,2.848167934363694940e+02,4.086013481889810350e+02,-9.246367855282364872e+02,3.502395184146019801e+03,-7.935036191769742686e+01
