# mood_lag1,circumplex.arousal_lag1,circumplex.valence_lag1,activity_lag1,screen_lag1,call_lag1,sms_lag1,pca_var_0_lag1,pca_var_1_lag1,pca_var_2_lag1,pca_var_3_lag1,pca_var_4_lag1
6.333333333333333037e+00,0.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.427442130967151115e+03,-2.752722802298284023e+03,3.746444985182457685e+02,-1.712492878140060668e+02,-3.742196644494222113e+01
7.200000000000000178e+00,-5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,1.427442130967151115e+03,-2.752722802298284023e+03,3.746444985182457685e+02,-1.712492878140060668e+02,-3.742196644494222113e+01
7.400000000000000355e+00,5.999999999999999778e-01,1.199999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.427442130967151115e+03,-2.752722802298284023e+03,3.746444985182457685e+02,-1.712492878140060668e+02,-3.742196644494222113e+01
7.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.427442130967151115e+03,-2.752722802298284023e+03,3.746444985182457685e+02,-1.712492878140060668e+02,-3.742196644494222113e+01
7.200000000000000178e+00,-1.000000000000000000e+00,1.199999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.427442130967151115e+03,-2.752722802298284023e+03,3.746444985182457685e+02,-1.712492878140060668e+02,-3.742196644494222113e+01
6.799999999999999822e+00,-1.000000000000000000e+00,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.427442130967151115e+03,-2.752722802298284023e+03,3.746444985182457685e+02,-1.712492878140060668e+02,-3.742196644494222113e+01
6.599999999999999645e+00,4.000000000000000222e-01,4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.427442130967151115e+03,-2.752722802298284023e+03,3.746444985182457685e+02,-1.712492878140060668e+02,-3.742196644494222113e+01
7.000000000000000000e+00,5.999999999999999778e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.427442130967151115e+03,-2.752722802298284023e+03,3.746444985182457685e+02,-1.712492878140060668e+02,-3.742196644494222113e+01
6.599999999999999645e+00,0.000000000000000000e+00,5.999999999999999778e-01,0.000000000000000000e+00,8.259980003833765068e+02,0.000000000000000000e+00,1.100000000000000000e+01,1.243083693391408588e+03,-2.433235532823166068e+03,2.542828097081883811e+02,-2.349556460347187681e+02,-4.903462028717770238e+01
7.400000000000000355e+00,-2.000000000000000111e-01,1.199999999999999956e+00,0.000000000000000000e+00,3.377382000684738614e+03,0.000000000000000000e+00,1.100000000000000000e+01,7.728943959071351628e+02,-2.201075451035628248e+03,-3.569559940209141473e+02,-2.338519356720715905e+02,-9.405853490757290558e+01
6.400000000000000355e+00,-5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,1.200812000274659567e+03,0.000000000000000000e+00,3.000000000000000000e+00,1.315974952892190686e+03,-2.241254588964716277e+03,-9.684535540418657718e+01,-1.709490184918455782e+02,-5.675226690754519154e+01
7.000000000000000000e+00,-1.250000000000000000e+00,1.250000000000000000e+00,0.000000000000000000e+00,2.440102999925613403e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.230738876229781681e+03,-9.911337009924252470e+02,3.036609023527562385e+02,-5.844979815656449773e+02,-7.944233645872719762e+01
5.400000000000000355e+00,0.000000000000000000e+00,2.000000000000000111e-01,3.333333333333329818e-02,1.418689000129699252e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.601779901951017564e+02,4.274106693005074703e+03,-5.149822913177486953e+03,-1.346906165853197308e+03,-5.183541281125967544e+02
6.400000000000000355e+00,-2.000000000000000111e-01,5.999999999999999778e-01,6.837926827665089524e-01,1.318169999599456787e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.385120585755407092e+03,-1.949597615059338068e+03,1.499187614067358822e+02,-1.935199383070220165e+02,-6.447916533246375081e+01
7.000000000000000000e+00,-2.000000000000000111e-01,1.000000000000000000e+00,1.512411917303716713e+00,1.827459999084471747e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.324565431631963975e+03,-1.641043563831652136e+03,-3.830412118105603270e+01,-3.704050056800503512e+02,-8.494294054850969644e+01
6.400000000000000355e+00,-2.000000000000000111e-01,8.000000000000000444e-01,1.380573064221414015e+00,1.096549999475479126e+03,0.000000000000000000e+00,1.000000000000000000e+00,-3.469855414962436498e+03,-2.477435995976612048e+03,7.364939669181019610e+01,-3.198741665617515650e+02,-5.175427080793591728e+01
6.599999999999999645e+00,-4.000000000000000222e-01,5.999999999999999778e-01,2.146152567516641796e-01,2.857924999713897250e+03,0.000000000000000000e+00,4.000000000000000000e+00,1.116947349131251030e+03,-1.692464756782907500e+02,-1.348047621171378978e+02,-7.420730378053873437e+02,-1.235025140363987219e+02
6.400000000000000355e+00,-4.000000000000000222e-01,8.000000000000000444e-01,5.335549068563882891e-01,8.665940003395077156e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.344364342477233777e+03,1.444256281237225721e+03,8.602006368339132223e+02,-1.207164512197692602e+03,-1.004970402933816587e+02
7.200000000000000178e+00,-2.000000000000000111e-01,8.000000000000000444e-01,1.012435809319453428e+00,1.374581000328064192e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.239337328251865074e+03,-1.891838625365308872e+03,-1.047148599391183552e+03,-1.459158890031844464e+02,-9.738626943874108122e+01
6.799999999999999822e+00,-8.000000000000000444e-01,1.000000000000000000e+00,1.111389906303879238e+00,1.967992999792099681e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.300559434849743866e+03,-2.183108980071546284e+03,-1.230164180296592349e+03,-1.631091374379452930e+02,-1.445134878678989594e+02
7.200000000000000178e+00,-5.999999999999999778e-01,1.000000000000000000e+00,4.055438842203547556e-01,7.262829999923707192e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.308855820977490794e+03,-1.243341892811500657e+03,2.733703054736278091e+02,-4.287109622501108674e+02,-7.380682661622061858e+01
