# mood_lag1,circumplex.arousal_lag1,circumplex.valence_lag1,activity_lag1,screen_lag1,call_lag1,sms_lag1,pca_var_0_lag1,pca_var_1_lag1,pca_var_2_lag1,pca_var_3_lag1,pca_var_4_lag1
6.799999999999999822e+00,-1.000000000000000000e+00,1.399999999999999911e+00,0.000000000000000000e+00,1.152683700132369449e+04,0.000000000000000000e+00,2.000000000000000000e+00,-5.373628395843121552e+02,3.941482909779804231e+03,1.102780827880632160e+03,-4.125385914989906411e+01,-9.558929975425617442e+01
5.250000000000000000e+00,-7.500000000000000000e-01,-2.500000000000000000e-01,0.000000000000000000e+00,1.073888800024986085e+04,0.000000000000000000e+00,1.000000000000000000e+00,-2.262386208194299400e+02,4.227553694718535553e+03,9.797996613107146686e+02,-7.474908098090936619e+02,-1.243471083112818434e+02
7.000000000000000000e+00,3.333333333333333148e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.795013300013542175e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.540530635918553912e+02,1.551181769930175051e+03,-4.670046643524045180e+02,-3.262323941695759686e+02,-1.610599189932482886e+02
6.000000000000000000e+00,-4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.101982100057602293e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.143357012213100461e+02,4.033080788454735739e+03,6.872455187262946765e+02,1.123363230598348537e+02,-1.203637034549162763e+02
7.750000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,1.020263799691200256e+04,0.000000000000000000e+00,0.000000000000000000e+00,6.080705323764385639e+02,4.826351245989750169e+03,1.370917239424831450e+03,-1.416613834999402798e+03,-1.272687529141781511e+02
8.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.517154998540876477e+03,4.000000000000000000e+00,9.000000000000000000e+00,-9.767080569350189023e+01,3.449337670042177706e+02,6.428067928615308801e+02,-4.280834986894907956e+02,-7.276344660578759260e+01
7.666666666666666963e+00,-5.000000000000000000e-01,1.333333333333333259e+00,1.343449018025289377e+00,1.251644799804686591e+04,4.000000000000000000e+00,0.000000000000000000e+00,9.963478253601783763e+01,4.993786462717644099e+03,7.253275782681447481e+02,-5.086602841436460380e+02,-1.426071690809037307e+02
6.599999999999999645e+00,2.000000000000000111e-01,5.999999999999999778e-01,2.479049550854823813e+00,9.189552000045780005e+03,8.000000000000000000e+00,4.000000000000000000e+00,-1.065258733281740433e+03,1.886051725150775383e+03,9.351800818802385038e+02,-5.685470271774380535e+01,-7.075602079886147067e+01
6.799999999999999822e+00,2.000000000000000111e-01,4.000000000000000222e-01,2.152805949966193122e+00,9.708778999090194702e+03,2.000000000000000000e+00,8.000000000000000000e+00,-7.130548032887497811e+02,2.321134068981971268e+03,-6.406318297885756010e+02,-1.056473754962710018e+03,-1.986366671881684738e+02
8.250000000000000000e+00,2.500000000000000000e-01,1.500000000000000000e+00,2.354396219735010565e+00,1.298404100155830383e+04,1.000000000000000000e+00,0.000000000000000000e+00,-1.442755529852661994e+03,2.645317593200866668e+03,-1.224424481753389813e+02,7.761996703495855172e+02,-1.283101508027556577e+02
