# mood_lag1,circumplex.arousal_lag1,circumplex.valence_lag1,activity_lag1,screen_lag1,call_lag1,sms_lag1,pca_var_0_lag1,pca_var_1_lag1,pca_var_2_lag1,pca_var_3_lag1,pca_var_4_lag1
7.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.694009997844696045e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.212119577455943727e+03,-2.727676848705245447e+03,3.485919204221840459e+02,-1.304594891280596869e+02,-3.817678183117588731e+01
7.000000000000000000e+00,2.500000000000000000e-01,2.500000000000000000e-01,0.000000000000000000e+00,3.009399986267089844e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.397427269874002150e+03,-2.753601513144667479e+03,3.764223623107635603e+02,-1.718868143179334140e+02,-3.724135848894641043e+01
7.500000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,4.629629629629625903e-02,1.565315000295639493e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.393538426538470276e+03,-2.362858404338440778e+03,4.638567228109137091e+02,-2.639136242884907801e+02,-4.046875539959202683e+01
7.599999999999999645e+00,8.000000000000000444e-01,8.000000000000000444e-01,2.592592592592592449e-01,6.913710000514973899e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.373685928604452101e+03,-2.118893937009619549e+03,5.229471490695735838e+02,-2.841702080852309678e+02,-4.061344783466098107e+01
6.799999999999999822e+00,-2.000000000000000111e-01,4.000000000000000222e-01,4.000000000000000222e-01,2.392947999477389658e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.283950365009060761e+03,-1.927261001938251638e+03,3.465677166156542626e+02,-1.846643162983302773e+02,-5.227544926409453296e+01
6.000000000000000000e+00,-7.500000000000000000e-01,-5.000000000000000000e-01,9.472222222222225207e-01,2.657941000223160700e+03,0.000000000000000000e+00,0.000000000000000000e+00,5.134867124506885148e+02,-2.357481926543568989e+03,8.649144089691697401e-02,2.914804420998306611e+01,-5.854785531737159943e+01
6.799999999999999822e+00,4.000000000000000222e-01,4.000000000000000222e-01,2.318594104308387971e-01,7.483169999122621903e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.139751336454950660e+03,-2.518011035062489555e+03,1.031318007018699205e+02,1.750799891980060465e+02,-4.864577951796789534e+01
7.000000000000000000e+00,2.500000000000000000e-01,7.500000000000000000e-01,2.850000000000000311e-01,1.263721000432968594e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.178295850747292889e+03,-2.571819063721763996e+03,1.812198906600798978e+02,-1.453236164224679499e+02,-4.981171172286749282e+01
6.250000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.666666666666666852e-01,4.605519998073581291e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.018382419844631954e+03,-2.638311403011422954e+03,4.273840885454585532e+02,-2.121893938261364099e+02,-3.596005578252879076e+01
7.400000000000000355e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.288349514563105869e-01,7.608439998626706711e+02,4.000000000000000000e+00,0.000000000000000000e+00,1.303485435050625028e+03,-2.722514241808051793e+03,3.942823109650589686e+02,-1.710281171009501406e+02,-3.412139042628403018e+01
7.500000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.520833333333333259e+00,8.346750004291536698e+02,0.000000000000000000e+00,2.000000000000000000e+00,1.379534073199559089e+03,-2.253991285309651175e+03,1.560625399954994919e+02,-2.653342922568728568e+02,-6.164269066898113891e+01
